id_cliente,canal_adquisicion,cac_mxn,cohorte_mes,ciudad,dispositivo_registro,edad,newsletter,descuento_primera,monto_primera_compra,categoria_primera,piezas_primera,pedidos_90d,dias_a_segunda_compra_90d,tasa_devolucion_90d,activo_app_90d,gasto_12m
500895,Instagram,299.0,2,Guadalajara,Movil,33.0,0,0,387.0,Ropa,2,2,18.0,0.262,0,
501608,Instagram,420.0,3,Guadalajara,Movil,20.0,1,15,366.0,Calzado,3,1,28.0,0.044,0,366.0
500097,Referido,138.0,6,Merida,Movil,39.0,0,20,794.0,Ropa,1,3,42.0,0.174,1,1270.0
501326,Instagram,310.0,9,Merida,Tablet,27.0,0,20,243.0,Accesorios,3,2,34.0,0.19,0,243.0
500300,Referido,112.0,4,CDMX,Escritorio,30.0,1,0,856.0,Deportivo,3,7,19.0,0.101,1,2222.0
500805,Organico,121.0,11,CDMX,Movil,42.0,1,0,663.0,Accesorios,1,3,30.0,0.145,1,941.0
501950,Instagram,439.0,5,Merida,Escritorio,33.0,0,0,594.0,Calzado,3,2,39.0,0.078,0,594.0
501112,Referido,205.0,7,Guadalajara,Escritorio,29.0,0,30,351.0,Calzado,2,1,12.0,0.26,0,515.0
500703,Instagram,539.0,8,CDMX,Movil,38.0,0,15,502.0,Accesorios,4,1,49.0,0.004,0,502.0
500241,Referido,91.0,7,Puebla,Movil,44.0,1,10,757.0,Deportivo,1,4,12.0,0.329,1,1028.0
500025,Instagram,380.0,1,Puebla,Movil,28.0,0,0,251.0,Ropa,3,1,36.0,0.158,1,380.0
501174,Organico,145.0,12,Merida,Movil,33.0,1,20,233.0,Ropa,2,2,25.0,0.23,0,505.0
501356,Organico,99.0,11,CDMX,Escritorio,31.0,0,20,810.0,Calzado,3,3,16.0,0.094,0,810.0
501524,Google Ads,579.0,3,Guadalajara,Movil,40.0,0,15,472.0,Ropa,2,4,8.0,0.2,0,472.0
500074,Instagram,282.0,2,CDMX,Movil,32.0,1,0,250.0,Ropa,1,0,,0.0,0,250.0
501439,Referido,98.0,10,Guadalajara,Movil,22.0,0,0,806.0,Calzado,5,3,38.0,0.51,0,1552.0
500572,Afiliados,203.0,11,Monterrey,Movil,28.0,0,5,345.0,Deportivo,1,2,42.0,0.036,0,345.0
501108,Afiliados,203.0,6,Guadalajara,Movil,,1,20,173.0,Calzado,2,0,,0.0,0,173.0
500178,Google Ads,,11,Guadalajara,Movil,31.0,1,0,699.0,Ropa,1,1,34.0,0.121,0,699.0
500361,Afiliados,289.0,3,CDMX,Movil,,0,15,206.0,Calzado,1,0,,0.0,0,206.0
500676,Instagram,327.0,6,Monterrey,Movil,18.0,0,0,432.0,Accesorios,2,0,,0.0,0,432.0
501806,Instagram,335.0,4,Puebla,Movil,27.0,1,15,485.0,Calzado,2,0,,0.0,1,786.0
500946,Referido,147.0,12,Puebla,Movil,28.0,1,20,649.0,Accesorios,2,2,12.0,0.657,1,1084.0
500988,Google Ads,,2,CDMX,Escritorio,42.0,0,15,581.0,Calzado,2,2,31.0,0.016,0,581.0
501019,Organico,135.0,7,Monterrey,Movil,39.0,1,0,525.0,Calzado,4,1,15.0,0.061,0,553.0
501419,Instagram,262.0,5,Guadalajara,Escritorio,27.0,1,15,742.0,Ropa,3,2,17.0,0.061,1,742.0
501173,Afiliados,231.0,7,CDMX,Movil,,0,25,138.0,Accesorios,2,0,,0.0,0,138.0
501208,Organico,102.0,11,CDMX,Escritorio,44.0,0,0,551.0,Calzado,2,0,,0.0,0,551.0
501474,Google Ads,397.0,11,Merida,Movil,31.0,1,5,588.0,Accesorios,1,0,,0.0,0,588.0
501126,Google Ads,417.0,4,Puebla,Movil,36.0,0,0,368.0,Calzado,1,0,,0.0,0,368.0
501331,Afiliados,298.0,12,CDMX,Tablet,46.0,1,0,243.0,Ropa,3,0,,0.0,0,243.0
501244,Instagram,435.0,7,Guadalajara,Escritorio,35.0,0,0,925.0,Deportivo,1,1,90.0,0.171,1,925.0
500526,Referido,130.0,2,Guadalajara,Escritorio,44.0,1,0,500.0,Ropa,3,2,49.0,0.089,1,1006.0
501472,Afiliados,273.0,11,Puebla,Escritorio,22.0,1,20,363.0,Ropa,1,2,7.0,0.169,0,363.0
501617,Instagram,330.0,9,Monterrey,Movil,30.0,0,25,240.0,Ropa,1,2,15.0,0.047,0,276.0
501009,Instagram,418.0,2,Guadalajara,Escritorio,30.0,1,20,281.0,Accesorios,3,1,90.0,0.509,0,281.0
501064,Instagram,,9,Puebla,Movil,25.0,0,0,432.0,Accesorios,1,2,20.0,0.384,0,432.0
501903,Organico,95.0,9,CDMX,Movil,24.0,1,0,618.0,Ropa,2,0,,0.0,0,618.0
500660,Organico,85.0,2,Monterrey,Escritorio,25.0,1,0,786.0,Accesorios,2,4,45.0,0.47,1,1262.0
500110,Google Ads,526.0,9,Guadalajara,Movil,22.0,0,0,636.0,Ropa,1,4,63.0,0.106,0,636.0
501179,Instagram,451.0,10,Merida,Movil,39.0,0,20,304.0,Calzado,1,0,,0.0,0,304.0
501122,Organico,154.0,3,Guadalajara,Movil,39.0,1,25,264.0,Ropa,1,0,,0.0,0,264.0
500718,Instagram,375.0,10,Monterrey,Escritorio,24.0,1,0,552.0,Deportivo,4,0,,0.0,1,552.0
500298,Google Ads,441.0,9,CDMX,Movil,42.0,0,0,589.0,Ropa,3,0,,0.0,0,589.0
500505,Instagram,413.0,3,Monterrey,Movil,43.0,1,0,351.0,Accesorios,5,1,5.0,0.157,1,351.0
501967,Instagram,267.0,8,Monterrey,Movil,27.0,1,10,208.0,Accesorios,1,1,20.0,0.082,0,463.0
501054,Instagram,345.0,8,Guadalajara,Movil,38.0,0,0,485.0,Ropa,4,0,,0.0,0,485.0
501886,Instagram,264.0,3,CDMX,Escritorio,33.0,1,0,781.0,Ropa,4,1,4.0,0.012,1,958.0
501431,Organico,125.0,3,Guadalajara,Movil,26.0,1,10,612.0,Ropa,2,2,19.0,0.225,0,745.0
501828,Referido,190.0,9,CDMX,Movil,23.0,1,10,571.0,Deportivo,2,4,21.0,0.217,1,1453.0
501956,Referido,180.0,9,Guadalajara,Movil,54.0,1,0,791.0,Accesorios,2,1,26.0,0.412,1,1053.0
500863,Instagram,346.0,4,Monterrey,Movil,27.0,0,30,309.0,Ropa,2,3,49.0,0.038,1,436.0
501036,Afiliados,185.0,9,CDMX,Movil,25.0,0,0,609.0,Ropa,4,0,,0.0,0,609.0
500324,Organico,124.0,7,CDMX,Movil,30.0,0,0,451.0,Accesorios,4,2,49.0,0.204,0,519.0
501283,Organico,111.0,12,CDMX,Movil,48.0,1,0,617.0,Calzado,2,3,11.0,0.347,1,772.0
500657,Afiliados,239.0,7,Puebla,Movil,32.0,0,15,382.0,Calzado,1,1,28.0,0.028,0,382.0
501715,Afiliados,252.0,2,CDMX,Movil,44.0,1,25,388.0,Accesorios,3,1,22.0,0.348,0,388.0
501625,Referido,159.0,12,Monterrey,Escritorio,36.0,1,15,873.0,Ropa,1,2,35.0,0.197,0,1034.0
501085,Organico,189.0,9,CDMX,Movil,43.0,1,15,277.0,Deportivo,3,1,38.0,0.107,0,277.0
500990,Instagram,,5,Merida,Movil,35.0,0,20,380.0,Deportivo,4,2,25.0,0.647,1,429.0
501381,Instagram,352.0,5,CDMX,Movil,41.0,1,15,220.0,Deportivo,2,0,,0.0,0,220.0
501068,Afiliados,255.0,3,CDMX,Escritorio,29.0,0,10,236.0,Accesorios,3,2,55.0,0.005,0,236.0
500128,Instagram,411.0,12,Guadalajara,Movil,51.0,1,0,541.0,Ropa,2,1,6.0,0.153,1,545.0
501644,Organico,88.0,11,CDMX,Movil,31.0,0,0,1100.0,Deportivo,1,3,5.0,0.027,1,1100.0
501276,Google Ads,,5,CDMX,Movil,35.0,0,0,524.0,Deportivo,3,4,29.0,0.029,0,648.0
501987,Afiliados,149.0,8,Monterrey,Movil,21.0,0,25,314.0,Calzado,1,1,43.0,0.016,0,314.0
501841,Google Ads,631.0,2,CDMX,Movil,22.0,0,0,579.0,Deportivo,4,3,32.0,0.079,1,579.0
500614,Afiliados,181.0,1,CDMX,Movil,,0,25,155.0,Ropa,1,0,,0.0,0,155.0
500954,Afiliados,142.0,4,Guadalajara,Movil,35.0,0,30,201.0,Calzado,5,0,,0.0,0,201.0
501323,Google Ads,546.0,6,Monterrey,Movil,35.0,1,15,281.0,Calzado,3,1,18.0,0.267,1,441.0
500290,Referido,154.0,12,CDMX,Escritorio,28.0,1,5,571.0,Calzado,4,2,9.0,0.221,1,1205.0
500356,Organico,102.0,11,CDMX,Movil,33.0,1,0,321.0,Ropa,5,2,10.0,0.077,1,567.0
501860,Afiliados,179.0,1,Guadalajara,Movil,51.0,1,20,247.0,Calzado,1,1,15.0,0.448,1,325.0
500021,instagram,243.0,11,CDMX,Movil,,1,10,360.0,Accesorios,1,2,7.0,0.183,0,360.0
501946,Afiliados,,9,Merida,Movil,25.0,0,20,436.0,Ropa,1,2,27.0,0.095,0,436.0
501029,Google Ads,,4,Puebla,Movil,31.0,1,20,435.0,Ropa,2,2,9.0,0.258,1,570.0
501348,Google Ads,300.0,5,CDMX,Movil,,0,0,363.0,Deportivo,1,1,19.0,0.292,1,
500793,Instagram,383.0,9,CDMX,Movil,23.0,1,15,788.0,Calzado,2,0,,0.0,1,864.0
500103,Instagram,251.0,3,CDMX,Movil,29.0,1,0,465.0,Ropa,2,6,15.0,0.42,1,905.0
500885,Google Ads,435.0,6,Guadalajara,Escritorio,35.0,0,20,300.0,Ropa,3,0,,0.0,0,300.0
501250,Referido,166.0,5,Monterrey,Escritorio,45.0,1,0,1245.0,Ropa,1,5,12.0,0.296,1,2158.0
500559,Organico,98.0,9,Guadalajara,Movil,20.0,1,25,530.0,Calzado,3,1,8.0,0.138,1,641.0
501294,Instagram,352.0,6,Merida,Escritorio,23.0,0,30,285.0,Calzado,4,0,,0.0,0,285.0
501468,Instagram,271.0,3,Merida,Movil,47.0,0,0,388.0,Accesorios,1,2,20.0,0.277,0,643.0
501133,Google Ads,466.0,9,Monterrey,Movil,49.0,0,0,455.0,Ropa,3,3,3.0,0.462,0,518.0
500551,Google Ads,429.0,8,Guadalajara,Tablet,23.0,0,0,562.0,Ropa,2,2,11.0,0.065,1,1033.0
500555,Referido,143.0,7,CDMX,Escritorio,34.0,1,0,216.0,Ropa,1,2,10.0,0.568,1,459.0
501376,Instagram,358.0,3,CDMX,Movil,29.0,1,20,403.0,Calzado,2,2,9.0,0.264,0,403.0
501984,Google Ads,477.0,11,Puebla,Escritorio,25.0,0,25,608.0,Accesorios,3,3,15.0,0.171,0,608.0
500966,Organico,132.0,11,CDMX,Escritorio,41.0,0,25,617.0,Ropa,4,0,,0.0,0,617.0
501548,Referido,135.0,12,Monterrey,Escritorio,48.0,1,5,929.0,Accesorios,3,5,15.0,0.343,1,1285.0
500195,Afiliados,178.0,9,Guadalajara,Escritorio,42.0,0,20,542.0,Ropa,1,0,,0.0,0,542.0
500093,Google Ads,439.0,11,CDMX,Escritorio,26.0,0,25,264.0,Ropa,3,0,,0.0,0,264.0
501155,Organico,143.0,2,CDMX,Escritorio,45.0,0,0,465.0,Ropa,1,2,11.0,0.156,1,610.0
500727,Referido,126.0,1,Guadalajara,Movil,37.0,1,5,575.0,Calzado,6,3,13.0,0.476,1,1086.0
501776,Google Ads,376.0,3,CDMX,Movil,33.0,1,15,278.0,Ropa,1,1,14.0,0.445,1,278.0
501333,Afiliados,174.0,11,Merida,Movil,35.0,0,25,303.0,Calzado,1,0,,0.0,0,303.0
500096,Instagram,428.0,5,CDMX,Movil,34.0,0,20,505.0,Ropa,3,3,67.0,0.185,0,505.0
500604,Instagram,,1,CDMX,Movil,55.0,0,5,560.0,Ropa,2,0,,0.0,1,560.0
500913,Afiliados,229.0,4,Merida,Escritorio,42.0,0,30,140.0,Deportivo,3,0,,0.0,0,140.0
500186,Google Ads,688.0,11,CDMX,Escritorio,36.0,1,15,216.0,Accesorios,1,1,44.0,0.042,0,216.0
500785,Instagram,420.0,11,Merida,Movil,18.0,1,0,249.0,Ropa,2,3,22.0,0.158,0,668.0
501010,Instagram,465.0,7,Guadalajara,Tablet,22.0,0,15,526.0,Calzado,4,2,17.0,0.075,0,526.0
500419,Instagram,346.0,10,Guadalajara,Movil,31.0,0,25,374.0,Accesorios,4,0,,0.0,0,374.0
501088, Referido,481.0,3,Guadalajara,Movil,32.0,1,0,494.0,Accesorios,2,2,28.0,0.256,0,526.0
500039,Referido,86.0,12,CDMX,Movil,24.0,1,20,736.0,Calzado,2,2,22.0,0.129,1,736.0
501773,Organico,120.0,3,Puebla,Escritorio,51.0,1,0,327.0,Accesorios,1,2,28.0,0.22,0,429.0
500421,Referido,164.0,8,Puebla,Movil,39.0,0,0,420.0,Accesorios,6,1,27.0,0.455,1,868.0
501829,Organico,128.0,9,Merida,Movil,27.0,0,0,510.0,Accesorios,2,1,7.0,0.538,0,597.0
501663,Afiliados,137.0,10,Guadalajara,Movil,,1,20,164.0,Calzado,1,0,,0.0,0,164.0
500511,Afiliados,236.0,1,CDMX,Movil,27.0,0,30,219.0,Deportivo,1,0,,0.0,0,219.0
501992,Referido,143.0,1,Puebla,Escritorio,46.0,1,0,1141.0,Ropa,1,1,29.0,0.403,1,1141.0
501076,Afiliados,287.0,12,Guadalajara,Escritorio,23.0,0,15,372.0,Accesorios,1,0,,0.0,0,372.0
500360,Instagram,424.0,12,Monterrey,Movil,34.0,0,15,348.0,Accesorios,1,0,,0.0,1,348.0
500453,Google Ads,458.0,11,Merida,Movil,37.0,1,10,799.0,Ropa,2,1,20.0,0.255,1,799.0
500897,Afiliados,202.0,10,CDMX,Escritorio,36.0,0,30,186.0,Accesorios,1,1,90.0,0.001,0,186.0
500849,Organico,,9,Merida,Movil,18.0,1,0,918.0,Ropa,1,2,23.0,0.466,0,918.0
501704,Instagram,466.0,2,Guadalajara,Escritorio,47.0,0,5,273.0,Ropa,3,0,,0.0,0,273.0
500401,Organico,133.0,1,Guadalajara,Movil,,0,5,764.0,Calzado,2,1,16.0,0.345,1,875.0
500646,Google Ads,,5,CDMX,Tablet,31.0,0,20,521.0,Accesorios,1,0,,0.0,1,521.0
501542,Referido,216.0,8,CDMX,Movil,35.0,1,0,750.0,Ropa,1,3,30.0,0.086,1,
500083,Instagram,314.0,5,Puebla,Movil,28.0,0,0,231.0,Ropa,1,0,,0.0,0,231.0
500088,Afiliados,220.0,12,Merida,Movil,49.0,0,25,323.0,Accesorios,2,1,70.0,0.205,1,323.0
500928,Organico,,5,Monterrey,Movil,45.0,1,15,785.0,Calzado,3,1,10.0,0.205,0,785.0
501862,Instagram,268.0,1,CDMX,Movil,34.0,0,30,312.0,Accesorios,2,0,,0.0,1,312.0
500626,Organico,142.0,4,Puebla,Movil,46.0,1,0,553.0,Accesorios,2,4,18.0,0.693,1,1083.0
501041,Instagram,423.0,5,CDMX,Movil,26.0,0,0,662.0,Calzado,2,1,58.0,0.147,1,662.0
500940,Google Ads,308.0,9,Merida,Movil,50.0,1,25,767.0,Accesorios,2,2,23.0,0.255,0,767.0
501671,Google Ads,666.0,5,Puebla,Movil,37.0,1,30,373.0,Ropa,5,1,25.0,0.195,0,373.0
501013,Referido,148.0,12,Puebla,Movil,29.0,1,0,673.0,Calzado,2,2,26.0,0.167,1,1071.0
500521,Organico,84.0,5,Puebla,Movil,29.0,1,10,658.0,Calzado,5,4,38.0,0.279,1,815.0
501779,Referido,212.0,2,CDMX,Movil,25.0,1,0,806.0,Accesorios,2,6,27.0,0.417,0,1098.0
500842,Google Ads,455.0,4,CDMX,Tablet,29.0,1,5,484.0,Accesorios,1,1,20.0,0.258,0,699.0
501514,Organico,157.0,8,CDMX,Escritorio,35.0,1,15,667.0,Calzado,3,1,27.0,0.427,1,826.0
501744,Afiliados,179.0,11,Monterrey,Movil,23.0,0,20,259.0,Ropa,3,0,,0.0,0,259.0
501797,Instagram,416.0,11,CDMX,Movil,40.0,0,25,267.0,Deportivo,2,0,,0.0,0,267.0
501649,Instagram,480.0,9,CDMX,Tablet,34.0,0,0,210.0,Accesorios,1,0,,0.0,0,224.0
501097,Instagram,330.0,9,Monterrey,Movil,39.0,1,25,486.0,Ropa,4,2,9.0,0.288,0,486.0
500208,Organico,103.0,5,CDMX,Movil,31.0,0,0,464.0,Calzado,1,4,36.0,0.555,0,464.0
500476,Instagram,348.0,7,Puebla,Movil,29.0,0,0,474.0,Ropa,2,3,20.0,0.296,1,500.0
501222,Afiliados,215.0,3,Monterrey,Escritorio,30.0,1,30,380.0,Ropa,4,1,16.0,0.009,0,380.0
500810,Referido,139.0,1,CDMX,Movil,,1,0,613.0,Accesorios,2,5,49.0,0.209,0,
501346,Afiliados,288.0,2,Puebla,Movil,,1,30,331.0,Deportivo,1,1,45.0,0.079,0,331.0
501149,Instagram,376.0,10,CDMX,Movil,35.0,1,5,650.0,Deportivo,3,2,6.0,0.146,1,936.0
501645,Google Ads,331.0,2,Merida,Movil,63.0,0,15,300.0,Accesorios,1,0,,0.0,0,300.0
501457,Afiliados,129.0,2,Monterrey,Escritorio,,0,0,299.0,Ropa,1,1,15.0,0.25,0,299.0
500592,Instagram,664.0,5,Puebla,Tablet,35.0,0,0,739.0,Calzado,1,1,32.0,0.418,0,739.0
501484,Google Ads,335.0,6,CDMX,Escritorio,22.0,0,10,319.0,Accesorios,2,2,27.0,0.051,1,350.0
500963,Google Ads,486.0,6,Puebla,Movil,18.0,1,30,448.0,Ropa,1,2,15.0,0.026,0,637.0
500541,Instagram,281.0,5,Guadalajara,Movil,38.0,0,30,416.0,Calzado,1,0,,0.0,0,416.0
500680,Referido,160.0,10,Merida,Tablet,35.0,1,15,916.0,Calzado,3,1,7.0,0.53,0,916.0
500440,Organico,,1,Puebla,Movil,51.0,1,5,506.0,Calzado,1,1,6.0,0.239,0,506.0
501018,Google Ads,347.0,8,CDMX,Movil,26.0,0,20,344.0,Ropa,1,2,18.0,0.018,0,387.0
501437,Afiliados,323.0,8,Guadalajara,Escritorio,46.0,1,25,240.0,Ropa,1,1,30.0,0.036,0,240.0
500562,Google Ads,579.0,10,Puebla,Tablet,35.0,0,15,433.0,Ropa,1,2,50.0,0.044,0,433.0
500672,Google Ads,448.0,2,CDMX,Movil,37.0,0,20,462.0,Ropa,4,1,8.0,0.122,0,462.0
500256,Organico,110.0,8,Puebla,Escritorio,31.0,0,10,481.0,Ropa,1,4,26.0,0.32,0,529.0
501246,Instagram,456.0,6,CDMX,Movil,42.0,1,0,294.0,Ropa,2,1,13.0,0.31,0,295.0
501104,Afiliados,201.0,9,Puebla,Movil,35.0,1,25,688.0,Calzado,5,2,13.0,0.183,1,688.0
501292,Instagram,524.0,3,CDMX,Movil,28.0,0,0,701.0,Ropa,3,0,,0.0,1,701.0
501212,Instagram,419.0,1,Monterrey,Tablet,37.0,0,0,548.0,Ropa,1,2,35.0,0.068,0,548.0
500321,Referido,165.0,9,Guadalajara,Escritorio,25.0,1,0,671.0,Ropa,1,2,12.0,0.195,0,671.0
500665,Google Ads,383.0,4,CDMX,Movil,37.0,1,20,332.0,Accesorios,1,2,81.0,0.312,0,332.0
500516,Referido,181.0,8,CDMX,Movil,20.0,1,5,755.0,Ropa,1,2,9.0,0.184,1,2109.0
501503,Organico,162.0,10,Puebla,Movil,50.0,1,0,495.0,Accesorios,6,3,7.0,0.121,0,683.0
501918,Google Ads,525.0,10,CDMX,Movil,33.0,1,0,503.0,Deportivo,1,2,9.0,0.204,0,545.0
500373,Organico,132.0,11,Merida,Movil,31.0,1,0,860.0,Ropa,1,0,,0.0,1,860.0
501835,Afiliados,187.0,5,Guadalajara,Movil,32.0,0,20,353.0,Ropa,5,0,,0.0,0,353.0
501393,Afiliados,143.0,4,CDMX,Escritorio,31.0,1,20,293.0,Ropa,2,0,,0.0,0,293.0
500368,Afiliados,221.0,7,CDMX,Movil,32.0,0,15,437.0,Ropa,2,0,,0.0,0,437.0
501602,Google Ads,785.0,4,Merida,Movil,28.0,1,30,241.0,Calzado,2,3,41.0,0.285,0,285.0
500260,Google Ads,613.0,10,Guadalajara,Movil,40.0,0,10,327.0,Ropa,1,1,78.0,0.283,0,327.0
501281,Organico,64.0,6,Guadalajara,Movil,34.0,0,0,720.0,Ropa,2,1,23.0,0.088,0,720.0
500087,Organico,150.0,6,Monterrey,Movil,18.0,1,20,642.0,Ropa,1,3,12.0,0.136,1,645.0
500654,Google Ads,752.0,10,CDMX,Movil,18.0,1,5,546.0,Ropa,1,3,13.0,0.082,1,1525.0
500223,Google Ads,497.0,12,Guadalajara,Movil,31.0,1,0,366.0,Calzado,3,1,6.0,0.309,0,366.0
500845,Referido,160.0,10,CDMX,Escritorio,34.0,0,10,464.0,Calzado,1,2,18.0,0.193,0,672.0
500517,Organico,70.0,12,Guadalajara,Movil,56.0,0,20,412.0,Calzado,1,1,28.0,0.231,0,412.0
501341,Google Ads,378.0,5,Puebla,Escritorio,31.0,1,10,401.0,Deportivo,4,2,37.0,0.137,0,871.0
500412,Organico,117.0,6,CDMX,Escritorio,36.0,0,25,650.0,Ropa,1,1,21.0,0.034,0,650.0
501637,Afiliados,258.0,1,Merida,Tablet,26.0,0,25,348.0,Calzado,1,0,,0.0,1,348.0
501240,Instagram,351.0,11,Monterrey,Movil,31.0,0,15,331.0,Deportivo,2,0,,0.0,0,331.0
500831,Afiliados,216.0,10,CDMX,Movil,38.0,0,20,387.0,Deportivo,2,2,8.0,0.069,0,387.0
501801,Afiliados,296.0,11,Guadalajara,Movil,27.0,1,0,503.0,Calzado,1,0,,0.0,0,503.0
500183,Afiliados,216.0,12,CDMX,Movil,41.0,0,20,523.0,Accesorios,1,1,42.0,0.116,1,523.0
500413,Referido,191.0,9,CDMX,Tablet,46.0,1,25,366.0,Ropa,2,5,38.0,0.105,1,833.0
501960,Afiliados,309.0,10,Merida,Escritorio,18.0,0,30,234.0,Ropa,3,0,,0.0,0,234.0
501389,Organico,133.0,3,CDMX,Escritorio,45.0,1,10,505.0,Calzado,1,3,4.0,0.392,1,
501501,Instagram,450.0,7,Puebla,Movil,30.0,1,20,719.0,Ropa,1,4,48.0,0.307,0,724.0
500438,Instagram,394.0,5,CDMX,Movil,26.0,1,25,265.0,Calzado,2,3,19.0,0.032,0,469.0
500786,Google Ads,393.0,2,CDMX,Movil,52.0,1,0,853.0,Deportivo,1,0,,0.0,0,853.0
500616, Referido,177.0,10,Monterrey,Movil,28.0,0,30,446.0,Calzado,1,0,,0.0,0,446.0
500826,Instagram,359.0,1,Guadalajara,Escritorio,50.0,0,0,438.0,Calzado,1,4,72.0,0.148,1,509.0
500322,Instagram,532.0,4,CDMX,Escritorio,31.0,0,15,405.0,Accesorios,1,1,16.0,0.257,1,405.0
501144,Instagram,438.0,8,CDMX,Movil,,0,25,184.0,Ropa,2,2,64.0,0.367,1,300.0
501986,Instagram,304.0,7,CDMX,Movil,36.0,1,30,449.0,Ropa,1,2,16.0,0.249,0,496.0
500102,Instagram,293.0,5,CDMX,Movil,18.0,0,0,770.0,Accesorios,1,0,,0.0,0,770.0
501770,Referido,132.0,9,CDMX,Tablet,27.0,1,0,516.0,Deportivo,5,7,26.0,0.257,0,1872.0
500632,Google Ads,609.0,9,Monterrey,Tablet,27.0,1,0,367.0,Calzado,1,0,,0.0,0,400.0
501688,Organico,153.0,11,Monterrey,Escritorio,18.0,0,0,638.0,Ropa,3,0,,0.0,1,638.0
501057,Afiliados,187.0,10,CDMX,Movil,,1,25,190.0,Calzado,1,0,,0.0,0,190.0
501207,Instagram,498.0,7,CDMX,Movil,48.0,0,0,781.0,Calzado,3,2,23.0,0.156,0,781.0
501574,instagram,462.0,5,Puebla,Movil,37.0,0,30,325.0,Ropa,1,0,,0.0,0,549.0
501186,Instagram,410.0,5,CDMX,Movil,34.0,1,20,483.0,Accesorios,2,0,,0.0,0,483.0
501754,Instagram,559.0,9,Monterrey,Escritorio,48.0,0,0,279.0,Ropa,2,0,,0.0,0,282.0
501021,Referido,136.0,9,Guadalajara,Movil,33.0,1,5,427.0,Ropa,2,6,11.0,0.065,1,1363.0
500788,Google Ads,431.0,3,Monterrey,Movil,34.0,1,0,638.0,Calzado,1,6,28.0,0.064,0,638.0
501420,Afiliados,213.0,10,Monterrey,Movil,44.0,1,15,345.0,Ropa,3,0,,0.0,0,345.0
500259,Afiliados,253.0,1,CDMX,Movil,,1,30,424.0,Calzado,4,1,21.0,0.018,0,424.0
501837,Google Ads,431.0,8,Guadalajara,Escritorio,34.0,1,0,360.0,Calzado,1,0,,0.0,0,360.0
500489,Google Ads,411.0,8,Guadalajara,Escritorio,24.0,0,25,250.0,Accesorios,1,1,44.0,0.227,0,250.0
500872,Afiliados,205.0,8,Monterrey,Escritorio,,1,20,358.0,Ropa,2,1,61.0,0.377,0,358.0
500086,Instagram,,2,CDMX,Tablet,52.0,1,0,792.0,Ropa,4,1,2.0,0.023,1,792.0
501288,Organico,142.0,1,Guadalajara,Escritorio,32.0,0,5,346.0,Ropa,3,1,29.0,0.324,0,346.0
500246,Organico,107.0,10,Monterrey,Movil,27.0,1,15,451.0,Ropa,3,2,15.0,0.094,0,451.0
501769,Google Ads,669.0,1,Puebla,Escritorio,32.0,0,5,1524.0,Ropa,1,1,31.0,0.195,1,1524.0
501231,Instagram,413.0,5,Guadalajara,Movil,38.0,0,10,520.0,Ropa,2,4,15.0,0.113,0,
501762,Google Ads,451.0,4,Guadalajara,Movil,20.0,1,10,421.0,Calzado,2,1,31.0,0.116,0,852.0
500386,Instagram,382.0,5,Guadalajara,Escritorio,41.0,0,15,422.0,Calzado,1,1,57.0,0.088,1,422.0
500267,Referido,,12,CDMX,Movil,31.0,1,25,876.0,Accesorios,6,1,52.0,0.201,1,876.0
500962,Instagram,394.0,1,Guadalajara,Movil,42.0,0,15,421.0,Calzado,1,2,78.0,0.015,0,556.0
501000,Organico,80.0,12,Monterrey,Escritorio,41.0,1,10,729.0,Calzado,2,1,7.0,0.214,0,920.0
500119,Google Ads,662.0,6,Guadalajara,Movil,24.0,0,20,189.0,Ropa,1,0,,0.0,1,189.0
500269,Afiliados,226.0,6,CDMX,Tablet,18.0,1,0,333.0,Ropa,5,0,,0.0,0,333.0
500574,Google Ads,605.0,8,CDMX,Movil,36.0,0,15,503.0,Ropa,1,4,5.0,0.117,0,748.0
501824,Google Ads,583.0,10,CDMX,Movil,54.0,1,0,356.0,Accesorios,1,2,12.0,0.301,1,821.0
500235,Google Ads,496.0,6,Merida,Movil,27.0,0,0,1158.0,Calzado,1,1,26.0,0.35,0,1158.0
500836,Organico,103.0,1,Puebla,Movil,18.0,0,0,278.0,Ropa,4,1,13.0,0.14,1,301.0
501117,Referido,100.0,10,CDMX,Escritorio,32.0,0,20,413.0,Deportivo,2,1,37.0,0.016,1,418.0
501312,Instagram,302.0,7,CDMX,Movil,42.0,0,0,388.0,Ropa,1,1,48.0,0.016,0,388.0
500395,Instagram,398.0,3,Monterrey,Movil,43.0,0,20,365.0,Accesorios,5,1,8.0,0.173,0,365.0
501109,Instagram,502.0,3,Guadalajara,Movil,32.0,0,30,658.0,Ropa,2,3,4.0,0.117,0,658.0
501268,Google Ads,327.0,11,CDMX,Movil,52.0,1,15,427.0,Ropa,1,5,6.0,0.177,1,481.0
501912,Organico,103.0,1,Puebla,Movil,,1,0,1074.0,Deportivo,4,0,,0.0,0,1074.0
500535,Organico,97.0,2,Guadalajara,Escritorio,20.0,1,10,759.0,Deportivo,4,4,14.0,0.154,1,1165.0
501493,Google Ads,522.0,6,CDMX,Movil,31.0,0,15,167.0,Ropa,1,0,,0.0,0,181.0
501726,Afiliados,237.0,3,CDMX,Escritorio,44.0,1,30,241.0,Calzado,4,0,,0.0,0,
